case_id,event_position,activity_name,timestamp,org:group,org:resource,organization country,resource country,label,anomaly_type,anomaly_description,concept:name,impact,lifecycle:transition,org:role,organization involved,product,time:timestamp
1-373110819,4,Accepted+Assigned,2010-05-12T21:06:49+02:00,Org line G3,Carolyn,us,USA,normal,-,-,Accepted,Medium,Assigned,,G199 3rd,PROD98,2010-05-12T21:06:49+02:00
1-373110819,5,Accepted+In Progress,2012-02-03T07:48:56+01:00,Org line G3,Ewa,us,POLAND,normal,-,-,Accepted,Medium,In Progress,,G199 3rd,PROD98,2012-02-03T07:48:56+01:00
1-373110819,6,Completed+Closed,2012-02-03T07:50:31+01:00,Org line G3,Ewa,us,POLAND,normal,-,-,Completed,Medium,Closed,,G199 3rd,PROD98,2012-02-03T07:50:31+01:00
1-373268674,1,Accepted+In Progress,2010-05-13T12:56:33+02:00,Org line G3,Carolyn,us,USA,normal,-,-,Accepted,Medium,In Progress,,G199 3rd,PROD98,2010-05-13T12:56:33+02:00
1-373268674,2,Queued+Awaiting Assignment,2010-05-13T13:05:42+02:00,Org line G3,Carolyn,us,USA,normal,-,-,Queued,Medium,Awaiting Assignment,,G199 3rd,PROD98,2010-05-13T13:05:42+02:00
1-373268674,3,Accepted+In Progress,2010-05-14T01:43:08+02:00,Org line G3,Naga,us,Sweden,normal,-,-,Accepted,Medium,In Progress,,G199 3rd,PROD98,2010-05-14T01:43:08+02:00
1-373268674,4,Accepted+Assigned,2010-05-14T01:50:11+02:00,Org line G3,Carolyn,us,USA,normal,-,-,Accepted,Medium,Assigned,,G199 3rd,PROD98,2010-05-14T01:50:11+02:00
1-373268674,5,Accepted+In Progress,2012-02-03T07:51:00+01:00,Org line G3,Ewa,us,POLAND,normal,-,-,Accepted,Medium,In Progress,,G199 3rd,PROD98,2012-02-03T07:51:00+01:00
1-373268674,6,Completed+Closed,2012-02-03T07:52:14+01:00,Org line G3,Ewa,us,POLAND,normal,-,-,Completed,Medium,Closed,,G199 3rd,PROD98,2012-02-03T07:52:14+01:00
1-373413519,1,Accepted+In Progress,2010-05-14T08:03:29+02:00,Org line G3,Carolyn,us,USA,normal,-,-,Accepted,Medium,In Progress,,G199 3rd,PROD98,2010-05-14T08:03:29+02:00
1-373413519,2,Queued+Awaiting Assignment,2010-05-14T08:05:48+02:00,Org line G3,Carolyn,us,USA,normal,-,-,Queued,Medium,Awaiting Assignment,,G199 3rd,PROD98,2010-05-14T08:05:48+02:00
1-373413519,3,Accepted+In Progress,2010-05-14T13:18:59+02:00,Org line G3,Kannan,us,Sweden,normal,-,-,Accepted,Medium,In Progress,,G199 3rd,PROD98,2010-05-14T13:18:59+02:00
1-373413519,4,Accepted+Assigned,2010-05-14T13:19:05+02:00,Org line G3,Carolyn,us,USA,normal,-,-,Accepted,Medium,Assigned,,G199 3rd,PROD98,2010-05-14T13:19:05+02:00
1-373413519,5,Accepted+In Progress,2012-01-30T12:59:22+01:00,Org line G3,Ewa,us,POLAND,normal,-,-,Accepted,Medium,In Progress,,G199 3rd,PROD98,2012-01-30T12:59:22+01:00
1-373413519,6,Completed+Closed,2012-01-30T13:00:09+01:00,Org line G3,Ewa,us,POLAND,normal,-,-,Completed,Medium,Closed,,G199 3rd,PROD98,2012-01-30T13:00:09+01:00
1-373413971,1,Accepted+In Progress,2010-05-14T10:04:31+02:00,Org line G3,Carolyn,us,USA,normal,-,-,Accepted,Medium,In Progress,,G199 3rd,PROD98,2010-05-14T10:04:31+02:00
1-373413971,2,Queued+Awaiting Assignment,2010-05-14T10:11:11+02:00,Org line G3,Carolyn,us,USA,normal,-,-,Queued,Medium,Awaiting Assignment,,G199 3rd,PROD98,2010-05-14T10:11:11+02:00
1-373413971,3,Accepted+In Progress,2010-05-14T13:23:06+02:00,Org line G3,Kannan,us,Sweden,normal,-,-,Accepted,Medium,In Progress,,G199 3rd,PROD98,2010-05-14T13:23:06+02:00
1-373413971,4,Accepted+Assigned,2010-05-14T13:23:10+02:00,Org line G3,Carolyn,us,USA,normal,-,-,Accepted,Medium,Assigned,,G199 3rd,PROD98,2010-05-14T13:23:10+02:00
1-373413971,5,Accepted+In Progress,2012-02-03T07:54:21+01:00,Org line G3,Ewa,us,POLAND,normal,-,-,Accepted,Medium,In Progress,,G199 3rd,PROD98,2012-02-03T07:54:21+01:00
1-373413971,6,Completed+Closed,2012-02-04T08:48:35+01:00,Org line G3,Ewa,us,POLAND,normal,-,-,Completed,Medium,Closed,,G199 3rd,PROD98,2012-02-04T08:48:35+01:00
1-374379174,1,Accepted+In Progress,2010-05-19T11:58:36+02:00,Org line A2,Rune,se,Sweden,normal,-,-,Accepted,Major,In Progress,A2_3,G356 2nd,PROD745,2010-05-19T11:58:36+02:00
1-374379174,2,Queued+Awaiting Assignment,2010-06-15T08:18:34+02:00,Org line A2,Rune,se,Sweden,normal,-,-,Queued,Major,Awaiting Assignment,A2_3,G356 2nd,PROD745,2010-06-15T08:18:34+02:00
1-374379174,3,Accepted+In Progress,2010-06-15T12:50:39+02:00,Org line A2,Lars,se,Sweden,normal,-,-,Accepted,Major,In Progress,A2_3,G356 2nd,PROD745,2010-06-15T12:50:39+02:00
1-374379174,4,Accepted+Wait,2010-06-15T12:50:54+02:00,Org line A2,Lars,se,Sweden,normal,-,-,Accepted,Major,Wait,A2_3,G356 2nd,PROD745,2010-06-15T12:50:54+02:00
1-374379174,5,Accepted+In Progress,2012-04-25T13:32:00+02:00,Org line A2,Lars,se,Sweden,normal,-,-,Accepted,Major,In Progress,A2_3,G356 2nd,PROD745,2012-04-25T13:32:00+02:00
1-374379174,6,Completed+Closed,2012-04-25T13:32:25+02:00,Org line A2,Lars,se,Sweden,normal,-,-,Completed,Major,Closed,A2_3,G356 2nd,PROD745,2012-04-25T13:32:25+02:00
1-374630866,1,Accepted+In Progress,2010-05-20T12:55:23+02:00,Org line G3,Carolyn,us,USA,anomalous,Rework,"{'size': 3, 'start': 6, 'inserted': [{'name': 'Accepted+Assigned', 'timestamp': '2010-05-21T00:58:48+02:00', 'timestamp_end': None, 'attributes': {'concept:name': 'Accepted', 'impact': 'Medium', 'lifecycle:transition': 'Assigned', 'org:group': 'Org line G3', 'org:resource': 'Carolyn', 'organization country': 'us', 'organization involved': 'G199 3rd', 'product': 'PROD97', 'resource country': 'USA', 'time:timestamp': '2010-05-21T00:58:48+02:00'}}, {'name': 'Accepted+In Progress', 'timestamp': '2012-02-03T07:52:26+01:00', 'timestamp_end': None, 'attributes': {'concept:name': 'Accepted', 'impact': 'Medium', 'lifecycle:transition': 'In Progress', 'org:group': 'Org line G3', 'org:resource': 'Ewa', 'organization country': 'us', 'organization involved': 'G199 3rd', 'product': 'PROD97', 'resource country': 'POLAND', 'time:timestamp': '2012-02-03T07:52:26+01:00'}}, {'name': 'Completed+Closed', 'timestamp': '2012-02-03T07:54:03+01:00', 'timestamp_end': None, 'attributes': {'concept:name': 'Completed', 'impact': 'Medium', 'lifecycle:transition': 'Closed', 'org:group': 'Org line G3', 'org:resource': 'Ewa', 'organization country': 'us', 'organization involved': 'G199 3rd', 'product': 'PROD97', 'resource country': 'POLAND', 'time:timestamp': '2012-02-03T07:54:03+01:00'}}]}",Accepted,Medium,In Progress,,G199 3rd,PROD97,2010-05-20T12:55:23+02:00
1-374630866,2,Queued+Awaiting Assignment,2010-05-20T13:43:22+02:00,Org line G3,Carolyn,us,USA,anomalous,Rework,"{'size': 3, 'start': 6, 'inserted': [{'name': 'Accepted+Assigned', 'timestamp': '2010-05-21T00:58:48+02:00', 'timestamp_end': None, 'attributes': {'concept:name': 'Accepted', 'impact': 'Medium', 'lifecycle:transition': 'Assigned', 'org:group': 'Org line G3', 'org:resource': 'Carolyn', 'organization country': 'us', 'organization involved': 'G199 3rd', 'product': 'PROD97', 'resource country': 'USA', 'time:timestamp': '2010-05-21T00:58:48+02:00'}}, {'name': 'Accepted+In Progress', 'timestamp': '2012-02-03T07:52:26+01:00', 'timestamp_end': None, 'attributes': {'concept:name': 'Accepted', 'impact': 'Medium', 'lifecycle:transition': 'In Progress', 'org:group': 'Org line G3', 'org:resource': 'Ewa', 'organization country': 'us', 'organization involved': 'G199 3rd', 'product': 'PROD97', 'resource country': 'POLAND', 'time:timestamp': '2012-02-03T07:52:26+01:00'}}, {'name': 'Completed+Closed', 'timestamp': '2012-02-03T07:54:03+01:00', 'timestamp_end': None, 'attributes': {'concept:name': 'Completed', 'impact': 'Medium', 'lifecycle:transition': 'Closed', 'org:group': 'Org line G3', 'org:resource': 'Ewa', 'organization country': 'us', 'organization involved': 'G199 3rd', 'product': 'PROD97', 'resource country': 'POLAND', 'time:timestamp': '2012-02-03T07:54:03+01:00'}}]}",Queued,Medium,Awaiting Assignment,,G199 3rd,PROD97,2010-05-20T13:43:22+02:00
1-374630866,3,Accepted+In Progress,2010-05-21T00:57:03+02:00,Org line G3,Naga,us,Sweden,anomalous,Rework,"{'size': 3, 'start': 6, 'inserted': [{'name': 'Accepted+Assigned', 'timestamp': '2010-05-21T00:58:48+02:00', 'timestamp_end': None, 'attributes': {'concept:name': 'Accepted', 'impact': 'Medium', 'lifecycle:transition': 'Assigned', 'org:group': 'Org line G3', 'org:resource': 'Carolyn', 'organization country': 'us', 'organization involved': 'G199 3rd', 'product': 'PROD97', 'resource country': 'USA', 'time:timestamp': '2010-05-21T00:58:48+02:00'}}, {'name': 'Accepted+In Progress', 'timestamp': '2012-02-03T07:52:26+01:00', 'timestamp_end': None, 'attributes': {'concept:name': 'Accepted', 'impact': 'Medium', 'lifecycle:transition': 'In Progress', 'org:group': 'Org line G3', 'org:resource': 'Ewa', 'organization country': 'us', 'organization involved': 'G199 3rd', 'product': 'PROD97', 'resource country': 'POLAND', 'time:timestamp': '2012-02-03T07:52:26+01:00'}}, {'name': 'Completed+Closed', 'timestamp': '2012-02-03T07:54:03+01:00', 'timestamp_end': None, 'attributes': {'concept:name': 'Completed', 'impact': 'Medium', 'lifecycle:transition': 'Closed', 'org:group': 'Org line G3', 'org:resource': 'Ewa', 'organization country': 'us', 'organization involved': 'G199 3rd', 'product': 'PROD97', 'resource country': 'POLAND', 'time:timestamp': '2012-02-03T07:54:03+01:00'}}]}",Accepted,Medium,In Progress,,G199 3rd,PROD97,2010-05-21T00:57:03+02:00
1-374630866,4,Accepted+Assigned,2010-05-21T00:58:48+02:00,Org line G3,Carolyn,us,USA,anomalous,Rework,"{'size': 3, 'start': 6, 'inserted': [{'name': 'Accepted+Assigned', 'timestamp': '2010-05-21T00:58:48+02:00', 'timestamp_end': None, 'attributes': {'concept:name': 'Accepted', 'impact': 'Medium', 'lifecycle:transition': 'Assigned', 'org:group': 'Org line G3', 'org:resource': 'Carolyn', 'organization country': 'us', 'organization involved': 'G199 3rd', 'product': 'PROD97', 'resource country': 'USA', 'time:timestamp': '2010-05-21T00:58:48+02:00'}}, {'name': 'Accepted+In Progress', 'timestamp': '2012-02-03T07:52:26+01:00', 'timestamp_end': None, 'attributes': {'concept:name': 'Accepted', 'impact': 'Medium', 'lifecycle:transition': 'In Progress', 'org:group': 'Org line G3', 'org:resource': 'Ewa', 'organization country': 'us', 'organization involved': 'G199 3rd', 'product': 'PROD97', 'resource country': 'POLAND', 'time:timestamp': '2012-02-03T07:52:26+01:00'}}, {'name': 'Completed+Closed', 'timestamp': '2012-02-03T07:54:03+01:00', 'timestamp_end': None, 'attributes': {'concept:name': 'Completed', 'impact': 'Medium', 'lifecycle:transition': 'Closed', 'org:group': 'Org line G3', 'org:resource': 'Ewa', 'organization country': 'us', 'organization involved': 'G199 3rd', 'product': 'PROD97', 'resource country': 'POLAND', 'time:timestamp': '2012-02-03T07:54:03+01:00'}}]}",Accepted,Medium,Assigned,,G199 3rd,PROD97,2010-05-21T00:58:48+02:00
1-374630866,5,Accepted+In Progress,2012-02-03T07:52:26+01:00,Org line G3,Ewa,us,POLAND,anomalous,Rework,"{'size': 3, 'start': 6, 'inserted': [{'name': 'Accepted+Assigned', 'timestamp': '2010-05-21T00:58:48+02:00', 'timestamp_end': None, 'attributes': {'concept:name': 'Accepted', 'impact': 'Medium', 'lifecycle:transition': 'Assigned', 'org:group': 'Org line G3', 'org:resource': 'Carolyn', 'organization country': 'us', 'organization involved': 'G199 3rd', 'product': 'PROD97', 'resource country': 'USA', 'time:timestamp': '2010-05-21T00:58:48+02:00'}}, {'name': 'Accepted+In Progress', 'timestamp': '2012-02-03T07:52:26+01:00', 'timestamp_end': None, 'attributes': {'concept:name': 'Accepted', 'impact': 'Medium', 'lifecycle:transition': 'In Progress', 'org:group': 'Org line G3', 'org:resource': 'Ewa', 'organization country': 'us', 'organization involved': 'G199 3rd', 'product': 'PROD97', 'resource country': 'POLAND', 'time:timestamp': '2012-02-03T07:52:26+01:00'}}, {'name': 'Completed+Closed', 'timestamp': '2012-02-03T07:54:03+01:00', 'timestamp_end': None, 'attributes': {'concept:name': 'Completed', 'impact': 'Medium', 'lifecycle:transition': 'Closed', 'org:group': 'Org line G3', 'org:resource': 'Ewa', 'organization country': 'us', 'organization involved': 'G199 3rd', 'product': 'PROD97', 'resource country': 'POLAND', 'time:timestamp': '2012-02-03T07:54:03+01:00'}}]}",Accepted,Medium,In Progress,,G199 3rd,PROD97,2012-02-03T07:52:26+01:00
1-374630866,6,Completed+Closed,2012-02-03T07:54:03+01:00,Org line G3,Ewa,us,POLAND,anomalous,Rework,"{'size': 3, 'start': 6, 'inserted': [{'name': 'Accepted+Assigned', 'timestamp': '2010-05-21T00:58:48+02:00', 'timestamp_end': None, 'attributes': {'concept:name': 'Accepted', 'impact': 'Medium', 'lifecycle:transition': 'Assigned', 'org:group': 'Org line G3', 'org:resource': 'Carolyn', 'organization country': 'us', 'organization involved': 'G199 3rd', 'product': 'PROD97', 'resource country': 'USA', 'time:timestamp': '2010-05-21T00:58:48+02:00'}}, {'name': 'Accepted+In Progress', 'timestamp': '2012-02-03T07:52:26+01:00', 'timestamp_end': None, 'attributes': {'concept:name': 'Accepted', 'impact': 'Medium', 'lifecycle:transition': 'In Progress', 'org:group': 'Org line G3', 'org:resource': 'Ewa', 'organization country': 'us', 'organization involved': 'G199 3rd', 'product': 'PROD97', 'resource country': 'POLAND', 'time:timestamp': '2012-02-03T07:52:26+01:00'}}, {'name': 'Completed+Closed', 'timestamp': '2012-02-03T07:54:03+01:00', 'timestamp_end': None, 'attributes': {'concept:name': 'Completed', 'impact': 'Medium', 'lifecycle:transition': 'Closed', 'org:group': 'Org line G3', 'org:resource': 'Ewa', 'organization country': 'us', 'organization involved': 'G199 3rd', 'product': 'PROD97', 'resource country': 'POLAND', 'time:timestamp': '2012-02-03T07:54:03+01:00'}}]}",Completed,Medium,Closed,,G199 3rd,PROD97,2012-02-03T07:54:03+01:00
1-374630866,7,Accepted+Assigned,2010-05-21T00:58:48+02:00,Org line G3,Carolyn,us,USA,anomalous,Rework,"{'size': 3, 'start': 6, 'inserted': [{'name': 'Accepted+Assigned', 'timestamp': '2010-05-21T00:58:48+02:00', 'timestamp_end': None, 'attributes': {'concept:name': 'Accepted', 'impact': 'Medium', 'lifecycle:transition': 'Assigned', 'org:group': 'Org line G3', 'org:resource': 'Carolyn', 'organization country': 'us', 'organization involved': 'G199 3rd', 'product': 'PROD97', 'resource country': 'USA', 'time:timestamp': '2010-05-21T00:58:48+02:00'}}, {'name': 'Accepted+In Progress', 'timestamp': '2012-02-03T07:52:26+01:00', 'timestamp_end': None, 'attributes': {'concept:name': 'Accepted', 'impact': 'Medium', 'lifecycle:transition': 'In Progress', 'org:group': 'Org line G3', 'org:resource': 'Ewa', 'organization country': 'us', 'organization involved': 'G199 3rd', 'product': 'PROD97', 'resource country': 'POLAND', 'time:timestamp': '2012-02-03T07:52:26+01:00'}}, {'name': 'Completed+Closed', 'timestamp': '2012-02-03T07:54:03+01:00', 'timestamp_end': None, 'attributes': {'concept:name': 'Completed', 'impact': 'Medium', 'lifecycle:transition': 'Closed', 'org:group': 'Org line G3', 'org:resource': 'Ewa', 'organization country': 'us', 'organization involved': 'G199 3rd', 'product': 'PROD97', 'resource country': 'POLAND', 'time:timestamp': '2012-02-03T07:54:03+01:00'}}]}",Accepted,Medium,Assigned,,G199 3rd,PROD97,2010-05-21T00:58:48+02:00
1-374630866,8,Accepted+In Progress,2012-02-03T07:52:26+01:00,Org line G3,Ewa,us,POLAND,anomalous,Rework,"{'size': 3, 'start': 6, 'inserted': [{'name': 'Accepted+Assigned', 'timestamp': '2010-05-21T00:58:48+02:00', 'timestamp_end': None, 'attributes': {'concept:name': 'Accepted', 'impact': 'Medium', 'lifecycle:transition': 'Assigned', 'org:group': 'Org line G3', 'org:resource': 'Carolyn', 'organization country': 'us', 'organization involved': 'G199 3rd', 'product': 'PROD97', 'resource country': 'USA', 'time:timestamp': '2010-05-21T00:58:48+02:00'}}, {'name': 'Accepted+In Progress', 'timestamp': '2012-02-03T07:52:26+01:00', 'timestamp_end': None, 'attributes': {'concept:name': 'Accepted', 'impact': 'Medium', 'lifecycle:transition': 'In Progress', 'org:group': 'Org line G3', 'org:resource': 'Ewa', 'organization country': 'us', 'organization involved': 'G199 3rd', 'product': 'PROD97', 'resource country': 'POLAND', 'time:timestamp': '2012-02-03T07:52:26+01:00'}}, {'name': 'Completed+Closed', 'timestamp': '2012-02-03T07:54:03+01:00', 'timestamp_end': None, 'attributes': {'concept:name': 'Completed', 'impact': 'Medium', 'lifecycle:transition': 'Closed', 'org:group': 'Org line G3', 'org:resource': 'Ewa', 'organization country': 'us', 'organization involved': 'G199 3rd', 'product': 'PROD97', 'resource country': 'POLAND', 'time:timestamp': '2012-02-03T07:54:03+01:00'}}]}",Accepted,Medium,In Progress,,G199 3rd,PROD97,2012-02-03T07:52:26+01:00
1-374630866,9,Completed+Closed,2012-02-03T07:54:03+01:00,Org line G3,Ewa,us,POLAND,anomalous,Rework,"{'size': 3, 'start': 6, 'inserted': [{'name': 'Accepted+Assigned', 'timestamp': '2010-05-21T00:58:48+02:00', 'timestamp_end': None, 'attributes': {'concept:name': 'Accepted', 'impact': 'Medium', 'lifecycle:transition': 'Assigned', 'org:group': 'Org line G3', 'org:resource': 'Carolyn', 'organization country': 'us', 'organization involved': 'G199 3rd', 'product': 'PROD97', 'resource country': 'USA', 'time:timestamp': '2010-05-21T00:58:48+02:00'}}, {'name': 'Accepted+In Progress', 'timestamp': '2012-02-03T07:52:26+01:00', 'timestamp_end': None, 'attributes': {'concept:name': 'Accepted', 'impact': 'Medium', 'lifecycle:transition': 'In Progress', 'org:group': 'Org line G3', 'org:resource': 'Ewa', 'organization country': 'us', 'organization involved': 'G199 3rd', 'product': 'PROD97', 'resource country': 'POLAND', 'time:timestamp': '2012-02-03T07:52:26+01:00'}}, {'name': 'Completed+Closed', 'timestamp': '2012-02-03T07:54:03+01:00', 'timestamp_end': None, 'attributes': {'concept:name': 'Completed', 'impact': 'Medium', 'lifecycle:transition': 'Closed', 'org:group': 'Org line G3', 'org:resource': 'Ewa', 'organization country': 'us', 'organization involved': 'G199 3rd', 'product': 'PROD97', 'resource country': 'POLAND', 'time:timestamp': '2012-02-03T07:54:03+01:00'}}]}",Completed,Medium,Closed,,G199 3rd,PROD97,2012-02-03T07:54:03+01:00
1-374832944,1,Queued+Awaiting Assignment,2010-05-21T11:28:29+02:00,Org line C,Åsa,in,Sweden,normal,-,-,Queued,Low,Awaiting Assignment,C_6,G141 3rd,PROD660,2010-05-21T11:28:29+02:00
1-374832944,2,Accepted+In Progress,2010-05-21T11:30:53+02:00,Org line C,Peter,in,Sweden,normal,-,-,Accepted,Low,In Progress,E_10,G140 2nd,PROD660,2010-05-21T11:30:53+02:00
1-374832944,3,Queued+Awaiting Assignment,2010-05-21T12:07:49+02:00,Org line C,Åsa,in,Sweden,normal,-,-,Queued,Low,Awaiting Assignment,C_6,G141 3rd,PROD660,2010-05-21T12:07:49+02:00
1-374832944,4,Queued+Awaiting Assignment,2010-05-24T15:45:23+02:00,Org line C,Ulf,in,Sweden,normal,-,-,Queued,Low,Awaiting Assignment,E_7,G135 2nd,PROD660,2010-05-24T15:45:23+02:00
1-374832944,5,Accepted+In Progress,2011-11-01T17:11:00+01:00,Org line C,Amir,in,Sweden,normal,-,-,Accepted,Low,In Progress,E_7,G162 2nd,PROD660,2011-11-01T17:11:00+01:00
1-374832944,6,Accepted+Assigned,2011-11-01T17:30:00+01:00,Org line C,Anna,in,Sweden,normal,-,-,Accepted,Low,Assigned,E_7,G162 2nd,PROD660,2011-11-01T17:30:00+01:00
1-374832944,7,Accepted+In Progress,2012-02-01T13:57:19+01:00,Org line C,Anna,in,Sweden,normal,-,-,Accepted,Low,In Progress,E_7,G162 2nd,PROD660,2012-02-01T13:57:19+01:00
1-374832944,8,Completed+Closed,2012-02-01T13:58:08+01:00,Org line C,Anna,in,Sweden,normal,-,-,Completed,Low,Closed,E_7,G162 2nd,PROD660,2012-02-01T13:58:08+01:00
1-375337251,1,Accepted+In Progress,2012-02-03T08:42:20+01:00,Org line G3,Ewa,us,POLAND,anomalous,Early,"{'shift_from': 5, 'shift_to': 0, 'size': 1}",Accepted,Medium,In Progress,,G199 3rd,PROD96,2012-02-03T08:42:20+01:00
1-375337251,2,Accepted+In Progress,2010-05-24T14:32:13+02:00,Org line G3,Carolyn,us,USA,anomalous,Early,"{'shift_from': 5, 'shift_to': 0, 'size': 1}",Accepted,Medium,In Progress,,G199 3rd,PROD96,2010-05-24T14:32:13+02:00
1-375337251,3,Queued+Awaiting Assignment,2010-05-24T14:44:34+02:00,Org line G3,Carolyn,us,USA,anomalous,Early,"{'shift_from': 5, 'shift_to': 0, 'size': 1}",Queued,Medium,Awaiting Assignment,,G199 3rd,PROD96,2010-05-24T14:44:34+02:00
1-375337251,4,Accepted+In Progress,2010-05-25T03:30:49+02:00,Org line G3,Naga,us,Sweden,anomalous,Early,"{'shift_from': 5, 'shift_to': 0, 'size': 1}",Accepted,Medium,In Progress,,G199 3rd,PROD96,2010-05-25T03:30:49+02:00
1-375337251,5,Accepted+Assigned,2010-05-25T03:33:22+02:00,Org line G3,Carolyn,us,USA,anomalous,Early,"{'shift_from': 5, 'shift_to': 0, 'size': 1}",Accepted,Medium,Assigned,,G199 3rd,PROD96,2010-05-25T03:33:22+02:00
1-375337251,6,Completed+Closed,2012-02-03T09:13:07+01:00,Org line G3,Ewa,us,POLAND,anomalous,Early,"{'shift_from': 5, 'shift_to': 0, 'size': 1}",Completed,Medium,Closed,,G199 3rd,PROD96,2012-02-03T09:13:07+01:00
1-375430388,1,Accepted+In Progress,2010-05-24T17:28:06+02:00,Org line G3,Carolyn,us,USA,normal,-,-,Accepted,Medium,In Progress,,G199 3rd,PROD97,2010-05-24T17:28:06+02:00
1-375430388,2,Queued+Awaiting Assignment,2010-05-24T17:30:59+02:00,Org line G3,Carolyn,us,USA,normal,-,-,Queued,Medium,Awaiting Assignment,,G199 3rd,PROD97,2010-05-24T17:30:59+02:00
1-375430388,3,Accepted+In Progress,2010-05-25T03:27:35+02:00,Org line G3,Naga,us,Sweden,normal,-,-,Accepted,Medium,In Progress,,G199 3rd,PROD97,2010-05-25T03:27:35+02:00
1-375430388,4,Accepted+Assigned,2010-05-25T03:30:17+02:00,Org line G3,Carolyn,us,USA,normal,-,-,Accepted,Medium,Assigned,,G199 3rd,PROD97,2010-05-25T03:30:17+02:00
1-375430388,5,Accepted+In Progress,2012-02-03T18:54:32+01:00,Org line G3,Ewa,us,POLAND,normal,-,-,Accepted,Medium,In Progress,,G199 3rd,PROD97,2012-02-03T18:54:32+01:00
1-375430388,6,Completed+Closed,2012-02-03T18:55:46+01:00,Org line G3,Ewa,us,POLAND,normal,-,-,Completed,Medium,Closed,,G199 3rd,PROD97,2012-02-03T18:55:46+01:00
1-375644051,1,Accepted+In Progress,2010-05-25T12:42:48+02:00,Org line C,Sumesh,se,0,normal,-,-,Accepted,Medium,In Progress,E_10,G276 2nd,PROD698,2010-05-25T12:42:48+02:00
1-375644051,2,Accepted+Wait,2010-05-25T12:49:29+02:00,Org line C,Sumesh,se,0,normal,-,-,Accepted,Medium,Wait,E_10,G276 2nd,PROD698,2010-05-25T12:49:29+02:00
1-375644051,3,Accepted+In Progress,2011-06-29T16:13:19+02:00,Org line C,Sumesh,se,0,normal,-,-,Accepted,Medium,In Progress,E_10,G276 2nd,PROD698,2011-06-29T16:13:19+02:00
1-375644051,4,Queued+Awaiting Assignment,2011-11-23T12:47:29+01:00,Org line C,Prasad,se,Sweden,normal,-,-,Queued,Medium,Awaiting Assignment,E_10,G276 2nd,PROD698,2011-11-23T12:47:29+01:00
1-375644051,5,Accepted+In Progress,2011-11-23T12:49:06+01:00,Org line C,Manoj,se,Sweden,normal,-,-,Accepted,Medium,In Progress,E_10,G276 2nd,PROD698,2011-11-23T12:49:06+01:00
1-375644051,6,Queued+Awaiting Assignment,2011-11-23T12:55:00+01:00,Org line C,David,se,Sweden,normal,-,-,Queued,Medium,Awaiting Assignment,C_6,G278 3rd,PROD698,2011-11-23T12:55:00+01:00
